w_c_ratio,age,cement,slag,fly_ash,sp,coarse_agg,fine_agg,fc,fc_ext_abrams
1.2281879194630871,28,149.0,118.0,92.0,7.0,953.0,780.0,23.52,26.176420000704518
1.3356643356643356,28,143.0,169.0,143.0,8.0,967.0,643.0,29.72,24.77537090532281
0.6576923076923077,28,260.0,101.0,78.0,10.0,936.0,763.0,49.77,39.42514228864554
0.5686900958466453,28,313.0,161.0,0.0,10.0,917.0,759.0,52.44,43.36916459288925
0.5915492957746479,28,284.0,120.0,0.0,7.0,970.0,794.0,40.93,42.26277051864388
0.5416666666666666,28,336.0,0.0,0.0,3.0,986.0,817.0,44.86,44.776035005522836
1.2482758620689656,28,145.0,0.0,134.0,11.0,979.0,812.0,13.2,25.89942377549268
1.16,28,150.0,237.0,0.0,12.0,1069.0,675.0,37.43,27.175464007682386
1.3333333333333333,28,144.0,170.0,133.0,8.0,814.0,805.0,29.87,24.80376461607686
0.5891238670694864,28,331.0,170.0,0.0,8.0,811.0,802.0,56.61,42.37678530372174
1.2451612903225806,28,155.0,0.0,143.0,9.0,1047.0,697.0,12.46,25.94188618524124
1.2451612903225806,28,155.0,183.0,0.0,9.0,877.0,868.0,23.79,25.94188618524124
1.3333333333333333,28,135.0,0.0,166.0,10.0,961.0,805.0,13.29,24.80376461607686
0.6691729323308271,28,266.0,112.0,87.0,10.0,910.0,745.0,39.42,38.980286098333586
0.5700636942675159,28,314.0,145.0,113.0,8.0,869.0,690.0,46.23,43.30061160785276
0.4057507987220447,28,313.0,145.0,0.0,8.0,1000.0,822.0,44.52,54.11560797144224
1.2465753424657535,28,146.0,173.0,0.0,3.0,986.0,817.0,23.74,25.922585981047845
1.2361111111111112,28,144.0,136.0,106.0,7.0,941.0,774.0,26.14,26.06627575476787
1.222972972972973,28,148.0,0.0,182.0,15.0,839.0,884.0,15.52,26.24955977138105
0.6895306859205776,28,277.0,117.0,91.0,7.0,946.0,666.0,43.57,38.22174173885576
0.5503355704697986,28,298.0,0.0,107.0,13.0,953.0,784.0,35.86,44.31227296926683
0.5686900958466453,28,313.0,145.0,0.0,8.0,1002.0,689.0,41.05,43.36916459288925
1.2516129032258065,28,155.0,184.0,143.0,9.0,880.0,699.0,28.99,25.854122569118193
0.6747404844290658,28,289.0,134.0,0.0,6.0,924.0,760.0,46.24,38.76907347814207
1.1554054054054055,28,148.0,175.0,0.0,2.0,1000.0,828.0,26.92,27.24627840272913
1.393103448275862,28,145.0,0.0,179.0,8.0,824.0,869.0,10.54,24.10068369298332
0.5686900958466453,28,313.0,0.0,0.0,8.0,1000.0,822.0,25.1,43.36916459288925
1.2647058823529411,28,136.0,162.0,126.0,10.0,923.0,764.0,29.07,25.67829612056789
1.2451612903225806,28,155.0,0.0,143.0,9.0,877.0,868.0,9.74,25.94188618524124
0.7411764705882353,28,255.0,99.0,77.0,6.0,919.0,749.0,33.8,36.453677656860364
1.3333333333333333,28,162.0,207.0,172.0,10.0,822.0,638.0,39.84,24.80376461607686
1.463235294117647,28,136.0,196.0,98.0,6.0,847.0,783.0,26.97,23.33683748040909
1.201219512195122,28,164.0,163.0,128.0,8.0,961.0,641.0,27.23,26.560310122773053
1.2469135802469136,28,162.0,214.0,164.0,10.0,820.0,680.0,30.65,25.917974791302232
1.2738853503184713,28,157.0,214.0,152.0,9.0,819.0,704.0,33.05,25.55681127883908
1.2885906040268456,28,149.0,153.0,194.0,8.0,935.0,623.0,24.58,25.365187451626653
1.451851851851852,28,135.0,105.0,193.0,6.0,965.0,643.0,21.91,23.45665972671268
1.2641509433962264,28,159.0,209.0,161.0,7.0,848.0,669.0,30.88,25.685687207312316
1.2222222222222223,28,144.0,15.0,195.0,6.0,1021.0,709.0,15.34,26.260131605561288
1.4805194805194806,28,154.0,174.0,185.0,7.0,845.0,612.0,24.34,23.15782558553623
1.1077844311377245,28,167.0,187.0,195.0,7.0,898.0,636.0,23.89,28.008733258085584
1.1576086956521738,28,184.0,86.0,190.0,6.0,923.0,623.0,22.93,27.21226201983041
1.4166666666666667,28,156.0,178.0,187.0,7.0,854.0,614.0,29.41,23.83706519175131
1.0422119037568593,28,236.9,91.7,71.5,6.0,852.9,695.4,28.63,29.15210700378293
0.5697414618576444,28,313.3,0.0,113.0,8.0,1001.9,688.7,36.8,43.31666888045291
1.2487080103359174,28,154.8,183.4,0.0,9.1,1047.4,696.7,18.29,25.89354595279033
1.3879369431117203,28,145.9,230.5,0.0,3.4,827.0,871.8,32.72,24.15947420224159
0.7479729729729729,28,296.0,0.0,106.7,10.5,819.2,778.4,31.42,36.23613167495476
1.4703230653643877,28,133.1,210.2,0.0,3.1,949.4,795.3,28.94,23.263008214861603
0.5697414618576444,28,313.3,145.0,0.0,8.0,867.2,824.0,40.93,43.31666888045291
1.216358839050132,28,151.6,0.0,111.9,7.9,992.0,815.9,12.18,26.343069376073835
1.1659046374918354,28,153.1,145.0,113.0,8.0,1001.9,688.7,25.56,27.08513752510063
1.4317369549678343,28,139.9,132.6,103.3,7.4,916.0,753.4,36.44,23.672237708684197
1.1759197324414716,28,149.5,236.0,0.0,12.6,846.8,892.7,32.96,26.93365040058944
0.7054703135423616,28,299.8,0.0,119.8,9.9,878.2,727.6,23.84,37.65322719381036
1.1659046374918354,28,153.1,145.0,113.0,8.0,867.2,824.0,26.23,27.08513752510063
1.0675219446320054,28,148.1,0.0,136.6,16.1,1001.8,830.1,17.96,28.697011623738533
0.6094946401225115,28,326.5,0.0,137.9,10.8,801.1,792.5,38.63,41.442620345395156
1.16633922724296,28,152.7,144.7,0.0,8.0,999.7,822.2,19.01,27.07851929093728
0.7460862924780451,28,261.9,110.5,86.1,5.0,895.2,732.6,33.72,36.29619244378232
1.3869949494949494,28,158.4,0.0,194.9,11.0,897.7,712.9,8.54,24.170232372845565
1.106171201061712,28,150.7,0.0,185.3,15.6,1074.5,678.0,13.46,28.0355118102103
0.7289068231841525,28,272.6,0.0,89.6,10.6,931.3,762.2,32.25,36.8548946118566
1.22751677852349,28,149.0,117.6,91.7,7.1,953.4,780.3,23.52,26.185803920946462
1.3335664335664335,28,143.0,169.4,142.7,8.4,967.4,643.5,29.73,24.800921547410717
0.6564063101192766,28,259.9,100.6,78.4,10.4,935.7,762.9,49.77,39.475774039323106
0.5675934803451582,28,312.9,160.5,0.0,9.6,916.6,759.5,52.45,43.42409114466402
0.592605633802817,28,284.0,119.7,0.0,7.2,970.4,794.2,40.93,42.2133557153187
0.5405646359583952,28,336.5,0.0,0.0,3.4,985.8,816.8,44.87,44.83587176096583
1.2486187845303867,28,144.8,0.0,133.6,11.1,979.5,811.5,13.2,25.89475927298804
1.1586666666666667,28,150.0,236.8,0.0,11.9,1069.3,674.8,37.43,27.195966177656246
1.3333333333333335,28,143.7,170.2,132.6,8.5,814.1,805.3,29.87,24.803764616076858
0.5897125567322239,28,330.5,169.6,0.0,8.1,811.0,802.3,56.62,42.34904077682162
1.2487080103359174,28,154.8,0.0,142.8,9.1,1047.4,696.7,12.46,25.89354595279033
1.2487080103359174,28,154.8,183.4,0.0,9.1,877.2,867.7,23.79,25.89354595279033
1.3377876763177432,28,134.7,0.0,165.7,10.0,961.0,804.9,13.29,24.74957801581003
0.6682945154019535,28,266.2,112.3,87.5,10.4,909.7,744.5,39.42,39.0138759616042
0.5697452229299363,28,314.0,145.3,113.2,8.0,869.1,690.2,46.23,43.31648137445646
0.4070994563479373,28,312.7,144.7,0.0,8.0,999.7,822.2,44.52,53.997982788312406
1.2484557309540152,28,145.7,172.6,0.0,3.4,985.8,816.8,23.74,25.896976897045306
1.2385257301808066,28,143.8,136.3,106.2,7.5,941.5,774.3,26.15,26.032941016268165
1.224848075624578,28,148.1,0.0,182.1,15.0,838.9,884.3,15.53,26.22320204275746
0.688086642599278,28,277.0,116.8,91.0,7.0,946.5,665.6,43.58,38.274321599353684
0.5488091244548808,28,298.1,0.0,107.5,12.8,953.2,784.0,35.87,44.393053195513566
0.5697414618576444,28,313.3,145.0,0.0,8.0,1001.9,688.7,41.05,43.31666888045291
1.2487113402061858,28,155.2,183.9,143.2,9.2,879.6,698.5,28.99,25.893500674959423
0.6743944636678201,28,289.0,133.7,0.0,5.5,924.1,760.1,46.25,38.78211606872467
1.1583220568335586,28,147.8,175.1,0.0,2.2,1000.0,828.5,26.92,27.201271468787237
1.3872077028885832,28,145.4,0.0,178.9,7.8,824.0,868.7,10.54,24.16780153536648
0.5695554844899264,28,312.7,0.0,0.0,8.0,999.7,822.2,25.1,43.3259432272166
1.2580645161290323,28,136.4,161.6,125.8,10.4,922.6,764.4,29.07,25.767104809429345
1.2487080103359174,28,154.8,0.0,142.8,9.1,877.2,867.7,9.74,25.89354595279033
0.7387387387387386,28,255.3,98.8,77.0,6.5,919.0,749.3,33.8,36.532512579223784
0.7686950146627565,28,272.8,105.1,81.8,9.0,904.0,679.7,37.17,35.59257896110372
1.1037037037037039,28,162.0,190.1,148.1,18.8,838.1,741.4,33.76,28.07659596146011
1.4329427083333333,28,153.6,144.2,112.3,10.1,923.2,657.9,16.5,23.659174179505
1.3781569965870308,28,146.5,114.6,89.3,8.8,860.0,829.5,19.99,24.271759979743486
1.103425559947299,28,151.8,178.1,138.7,18.3,944.0,694.6,36.35,28.081236629609215
0.5414649887060343,28,309.9,142.8,111.2,22.1,913.9,651.2,38.22,44.78697040068745
1.1030640668523677,28,143.6,0.0,174.9,17.9,942.7,844.5,15.42,28.087270828622426
0.703227931488801,28,303.6,139.9,0.0,6.2,895.5,722.5,33.42,37.73191478109927
0.5081485439487042,28,374.3,0.0,0.0,6.7,1013.2,730.4,39.06,46.691375462515026
1.1040353089533417,28,158.6,148.9,116.0,15.0,953.3,719.7,27.68,28.071065848912664
1.3106159895150722,28,152.6,238.7,0.0,6.3,1001.8,683.9,26.86,25.084851512992554
0.5416129032258065,28,310.0,142.8,0.0,10.0,914.3,804.0,45.3,44.77894951112264
0.6430446194225722,28,304.8,0.0,99.6,9.8,959.4,705.2,30.12,40.01174073184559
1.1040424121935055,28,150.9,0.0,183.9,11.6,991.2,772.2,15.57,28.070947419724313
1.222692036645525,28,141.9,166.6,129.7,10.9,882.6,785.3,44.61,26.253514569271733
0.6759570181329752,28,297.8,137.2,106.9,6.0,878.4,655.3,53.52,38.72330634156226
0.5929038281979458,28,321.3,164.2,0.0,4.6,870.0,774.0,57.22,42.19943276314394
0.5226775956284153,28,366.0,187.0,0.0,6.6,824.3,756.9,65.91,45.836174990191346
0.6161543959971408,28,279.8,128.9,100.4,9.5,825.1,804.9,52.83,41.14834371057604
0.7687425624752083,28,252.1,97.1,75.6,8.3,835.5,821.4,33.4,35.59113537623039
1.103280680437424,28,164.6,0.0,150.4,11.7,1023.3,728.9,18.03,28.08365462793199
1.1587403598971724,28,155.6,243.5,0.0,10.7,1022.0,697.7,37.36,27.194832004574614
1.268414481897628,28,160.2,188.0,146.4,11.3,828.7,709.7,35.31,25.629039752779136
0.6252935256625293,28,298.1,0.0,107.0,6.1,879.0,815.2,42.64,40.75297678374529
0.6596413966656182,28,317.9,0.0,126.5,5.7,860.5,736.6,40.06,39.34871529386847
0.6529759832927253,28,287.3,120.5,93.9,9.2,904.4,695.9,43.8,39.61163841475068
0.5343980343980343,28,325.6,166.4,0.0,8.9,881.6,790.0,61.24,45.17446339823641
0.543130092722675,28,355.9,0.0,141.6,11.0,801.4,778.4,40.87,44.69688648519616
1.3553030303030305,28,132.0,206.5,160.9,5.5,866.9,735.6,33.31,24.539369840040383
0.576124031007752,28,322.5,148.6,0.0,8.5,951.0,709.5,52.43,43.00139010041689
1.1035322777101095,28,164.2,0.0,200.1,12.6,849.3,846.0,15.09,28.07945587630814
0.541427660930529,28,313.8,0.0,112.6,10.1,925.3,782.9,38.46,44.78899512934347
0.5678282514001245,28,321.4,0.0,127.9,11.5,870.1,779.7,37.27,43.412317312703074
1.6943450250536864,28,139.7,163.9,127.7,5.8,868.6,655.6,35.23,21.19726031146749
0.615117891816921,28,288.4,121.0,0.0,7.0,907.9,829.5,42.14,41.19379725910346
0.7032193158953722,28,298.2,0.0,107.0,11.1,879.6,744.2,31.88,37.732217912524646
0.7391304347826086,28,264.5,111.0,86.5,5.9,832.6,790.4,41.54,36.51981631669754
1.053817271589487,28,159.8,250.0,0.0,12.2,1049.3,688.2,39.46,28.941186527725094
1.1036144578313252,28,166.0,259.7,0.0,12.7,858.8,826.8,37.92,28.078084766370882
0.6497829232995659,28,276.4,116.0,90.3,8.9,870.1,768.3,44.28,39.73917169072363
0.6083178150217257,28,322.2,0.0,115.6,10.4,817.9,813.4,31.18,41.495175183659946
1.2976430976430975,28,148.5,139.4,108.6,6.1,892.4,780.0,23.7,25.24901517549494
1.103708359522313,28,159.1,186.7,0.0,11.3,989.6,788.9,32.77,28.076518298289777
0.7688769643541588,28,260.9,100.5,78.3,8.6,864.5,761.5,32.4,35.58705564052767
